system:index,FloodClass,FloodRisk,NDWI,elevation,slope,.geo
187,1,0.06323807677394337,-0.33152384,7,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18870474001744,24.240767626650488]}"
188,1,-0.06606153699621764,-0.34691745,7,6.0801406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18897423460265,24.240767626650488]}"
189,1,-1.0777424086078069E-4,-0.34363145,12,2.1146028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.240767626650488]}"
190,1,-0.01865094547345754,-0.33040103,7,4.1225214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19059120211409,24.240767626650488]}"
191,1,0.05769884575026234,-0.3426023,7,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1908606966993,24.240767626650488]}"
192,1,-0.011831115151645057,-0.42056584,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19894553425638,24.240767626650488]}"
193,0,-0.13657914742715094,-0.53625745,12,4.1225214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20002351259734,24.240767626650488]}"
194,1,-0.057063704216512426,-0.40593573,10,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20137098552351,24.240767626650488]}"
195,1,-0.051693883089242026,-0.37444934,10,4.2234607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20379643679064,24.240767626650488]}"
196,0,-0.08834938092444353,-0.52611464,11,2.1146028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20433542596112,24.240767626650488]}"
197,1,-0.07207943493875715,-0.49477187,10,2.2346752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20703037181346,24.240767626650488]}"
198,1,0.08596715741789354,-0.27406567,9,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18142838621606,24.240498132065248]}"
199,1,0.035823942165713996,-0.30130076,12,1.3762836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18493181582414,24.240498132065248]}"
200,1,-0.02130017991459823,-0.42154902,11,1.3762836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18520131040935,24.240498132065248]}"
201,1,0.029639441872702014,-0.33762473,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18547080499462,24.240498132065248]}"
202,1,-0.011996181981609788,-0.2854898,10,4.4625645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19059120211409,24.240498132065248]}"
203,1,0.07592597239648681,-0.30614805,7,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19166918045505,24.240498132065248]}"
204,1,0.04817347661103352,-0.3029703,10,1.0170687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19598109381883,24.240498132065248]}"
205,0,-0.14825580689534976,-0.57086706,12,3.841114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.197328566745,24.240498132065248]}"
206,1,-0.025820615989113418,-0.4365899,10,1.3762836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19894553425638,24.240498132065248]}"
207,0,-0.08878224149156128,-0.5744681,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20217946927926,24.240498132065248]}"
208,1,-0.03963772418476405,-0.38156763,10,3.4426959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20271845844968,24.240498132065248]}"
209,1,0.0029025790395373896,-0.2745503,11,3.841114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20676087722825,24.240498132065248]}"
210,1,0.02291243528395566,-0.30478844,10,2.234667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18035040787515,24.240228637480016]}"
211,1,0.007556514938363262,-0.30048978,11,2.95993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18493181582414,24.240228637480016]}"
212,1,-0.0022240950947350555,-0.37627482,9,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.240228637480016]}"
213,1,0.03081314431883939,-0.31732243,11,1.376282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19032170752888,24.240228637480016]}"
214,1,-0.030736985408123786,-0.39507678,8,2.95993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19490311547787,24.240228637480016]}"
215,1,0.015725097032146237,-0.3272101,10,2.0334926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20460492054633,24.240228637480016]}"
216,1,0.04483211719780638,-0.2379386,9,2.9599292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17361304324425,24.239959142894776]}"
217,1,0.06125279258243835,-0.2684432,9,1.3762804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1822368699718,24.239959142894776]}"
218,1,-0.015513212665769573,-0.43634385,9,1.0170643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18627928875031,24.239959142894776]}"
219,1,0.22088684553599494,0.09116022,10,2.2346632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18654878333558,24.239959142894776]}"
220,1,0.10841248942762012,-0.02008032,13,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.187087772506,24.239959142894776]}"
221,1,-0.03622481502561185,-0.5304496,7,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18816575084696,24.239959142894776]}"
222,1,0.0325856197155584,-0.32577753,9,1.3762804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.239959142894776]}"
223,1,0.06991152394900371,-0.26549438,9,1.0170643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1897827183584,24.239959142894776]}"
224,0,-0.09490905689818697,-0.373822,7,6.849903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19166918045505,24.239959142894776]}"
225,1,-0.011457151512551857,-0.4258179,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19301665338122,24.239959142894776]}"
226,0,-0.12167218628340101,-0.603171,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19598109381883,24.239959142894776]}"
227,1,-0.0739846446810242,-0.48658276,12,2.2346632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19840654508596,24.239959142894776]}"
228,1,0.009600715751180988,-0.38970217,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20029300718261,24.239959142894776]}"
229,1,0.01808639461914469,-0.34877598,10,1.3762804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20137098552351,24.239959142894776]}"
230,1,-0.021606965410233044,-0.44853136,9,1.0170643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20298795303495,24.239959142894776]}"
231,1,0.04568012335295768,-0.35463974,9,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20325744762016,24.239959142894776]}"
232,1,0.010034384181546403,-0.37924865,10,1.0170643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20568289888729,24.239959142894776]}"
233,1,0.027666587356507302,-0.32598424,13,1.0170643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20703037181346,24.239959142894776]}"
234,1,0.041819752422177905,-0.28702116,8,2.0334835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1754995053409,24.239689648309543]}"
235,1,0.06026741180609563,-0.21542633,9,2.750971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1792724295342,24.239689648309543]}"
236,1,0.06039177786372865,-0.2581653,11,1.3762788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18115889163084,24.239689648309543]}"
237,1,0.05437491981866247,-0.23586379,11,2.2346592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18277585914223,24.239689648309543]}"
238,1,0.011572972265184167,-0.36417156,12,1.0170621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18412333206845,24.239689648309543]}"
239,0,-0.10480307332112393,-0.48310453,8,4.46254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18816575084696,24.239689648309543]}"
240,1,-0.038221978481174396,-0.32696897,10,4.7368746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19490311547787,24.239689648309543]}"
241,0,-0.15152847553101395,-0.5524291,14,4.165696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19705907215973,24.239689648309543]}"
242,0,-0.11406771615110799,-0.47209877,9,5.0509167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19786755591548,24.239689648309543]}"
243,1,-0.05177559826824473,-0.42151237,12,2.750971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19921502884165,24.239689648309543]}"
244,1,-0.036975246855024416,-0.39250815,9,3.1860588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19948452342686,24.239689648309543]}"
245,1,-0.05742469059475936,-0.5201669,9,1.0170621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20217946927926,24.239689648309543]}"
246,1,-0.02953959458339991,-0.41569284,9,2.2346592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20379643679064,24.239689648309543]}"
247,1,0.012253788772435964,-0.35331905,8,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20460492054633,24.239689648309543]}"
248,1,0.04804613499773633,-0.30681133,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20595239347256,24.239689648309543]}"
249,1,0.039539991896951315,-0.21927555,8,3.8411117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17334354865898,24.239420153724303]}"
250,1,0.06438832569771072,-0.23863946,8,2.1145973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17388253782946,24.239420153724303]}"
251,1,0.10224145415084102,-0.22951709,11,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17711647285228,24.239420153724303]}"
252,1,0.06343077966658396,-0.21775223,11,2.2346551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1830453537275,24.239420153724303]}"
253,1,0.040637231730943454,-0.22701812,9,3.4426854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18466232123887,24.239420153724303]}"
254,1,7.305438077365306E-4,-0.25985843,7,4.9170117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18843524543223,24.239420153724303]}"
255,1,0.055838554019921854,-0.2816405,11,1.0170598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19032170752888,24.239420153724303]}"
256,0,-0.0862734944666376,-0.5454959,12,1.3762771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19598109381883,24.239420153724303]}"
257,0,-0.10340033387717326,-0.54541445,12,2.2346551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19867603967117,24.239420153724303]}"
258,1,-0.04162985070632547,-0.46220863,11,1.3762771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20056250176782,24.239420153724303]}"
259,1,0.029062209764952805,-0.35077918,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20406593137591,24.239420153724303]}"
260,1,-0.0020479626526703834,-0.35675675,11,2.0334792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20541340430208,24.239420153724303]}"
261,1,0.023948867608087093,-0.30751836,10,2.1145973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20676087722825,24.239420153724303]}"
262,1,0.023224685293991548,-0.30296674,11,2.1145973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20729986639873,24.239420153724303]}"
263,1,0.022162087263345107,-0.22073792,11,4.223448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17334354865898,24.23915065913907]}"
264,1,0.016145314691644208,-0.23520839,9,4.4625244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17388253782946,24.23915065913907]}"
265,1,0.03682367857577808,-0.23016097,8,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1792724295342,24.23915065913907]}"
266,1,0.08654212002002518,-0.22623345,10,1.0170577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.23915065913907]}"
267,1,0.08410410232961613,-0.22510949,11,1.0170577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18088939704558,24.23915065913907]}"
268,1,0.01095311872874357,-0.32870772,10,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18196737538653,24.23915065913907]}"
269,1,0.06476123277838122,-0.27938113,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18250636455701,24.23915065913907]}"
270,1,0.06550031638646109,-0.21361332,11,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1830453537275,24.23915065913907]}"
271,1,0.05934597978577039,-0.24992199,7,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18493181582414,24.23915065913907]}"
272,1,0.024725035144255607,-0.3071639,9,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18816575084696,24.23915065913907]}"
273,1,0.08141642261273935,-0.24848485,8,1.0170577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18843524543223,24.23915065913907]}"
274,1,0.07552872413855333,-0.25784615,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1908606966993,24.23915065913907]}"
275,1,0.040180260296194335,-0.31658846,8,1.3762754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19220816962553,24.23915065913907]}"
276,1,0.07033268748822305,-0.27423823,8,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19247766421074,24.23915065913907]}"
277,1,0.05521720758674675,-0.2744692,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19490311547787,24.23915065913907]}"
278,1,-0.0251097131909834,-0.3828334,13,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19625058840404,24.23915065913907]}"
279,0,-0.09414573709759069,-0.47363305,12,3.5664606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19867603967117,24.23915065913907]}"
280,1,0.014070022257268187,-0.3224739,10,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19975401801213,24.23915065913907]}"
281,1,0.016059113300492617,-0.40788177,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20298795303495,24.23915065913907]}"
282,1,0.047023860472219986,-0.24074075,9,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20433542596112,24.23915065913907]}"
283,1,0.03806047722599364,-0.274493,10,2.234651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20837784473963,24.23915065913907]}"
284,1,-0.047491454881084874,-0.40754133,10,3.1860397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17307405407377,24.23888116455383]}"
285,1,-0.00962677385296223,-0.42215714,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1757689999261,24.23888116455383]}"
286,1,0.018647307710558884,-0.34165442,11,1.3762739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17603849451137,24.23888116455383]}"
287,1,0.06961630906459793,-0.21618357,10,2.1145952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17684697826706,24.23888116455383]}"
288,1,0.09405731523378583,-0.25188538,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18169788080132,24.23888116455383]}"
289,1,0.048803187475718456,-0.25780982,10,2.1145952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18681827792079,24.23888116455383]}"
290,1,0.05217093784537976,-0.24507432,11,2.1145952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.23888116455383]}"
291,1,0.057654012440543384,-0.22930609,11,2.234647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19032170752888,24.23888116455383]}"
292,1,0.06140370713999343,-0.27414164,8,1.3762739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19247766421074,24.23888116455383]}"
293,1,-0.0023361292862534577,-0.316728,11,3.0486066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19921502884165,24.23888116455383]}"
294,1,0.02709614421225883,-0.33675677,9,1.3762739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19948452342686,24.23888116455383]}"
295,1,0.03884684150425971,-0.24036205,10,3.0486066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20029300718261,24.23888116455383]}"
296,0,-0.11222168453322323,-0.44908008,9,5.5340824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20137098552351,24.23888116455383]}"
297,1,0.03888106718091321,-0.2521994,10,2.7509613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20406593137591,24.23888116455383]}"
298,1,0.04550136573498064,-0.25841346,11,2.1145952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20433542596112,24.23888116455383]}"
299,1,0.0699799439674576,-0.21986675,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20460492054633,24.23888116455383]}"
300,1,0.04029982601496884,-0.26401445,11,2.234647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20622188805777,24.23888116455383]}"
301,1,-0.009168051108026307,-0.32489452,11,3.1860397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2086473393249,24.23888116455383]}"
302,1,0.0767655417362388,-0.23141803,10,1.3762722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17496051617042,24.2386116699686]}"
303,1,0.026900878293600994,-0.38619825,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17523001075563,24.2386116699686]}"
304,1,-0.0491042560647036,-0.48315763,10,1.3762722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17603849451137,24.2386116699686]}"
305,1,-0.015795277384174612,-0.42490843,11,1.0170532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17819445119324,24.2386116699686]}"
306,1,0.015209272587486923,-0.29354313,11,2.750958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.2386116699686]}"
307,1,0.05795796829151316,-0.26303318,11,1.3762722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18169788080132,24.2386116699686]}"
308,1,0.022666482014468588,-0.3172813,8,2.234643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18277585914223,24.2386116699686]}"
309,1,0.03499965767515632,-0.23055935,12,3.1860335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18412333206845,24.2386116699686]}"
